"index","id","id_product","product_name","slug","price","short_description","full_description","category"
NULL,"6540105547900",,"All Of My Attention Heeled Sandals - Mint","all-of-my-attention-heeled-sandals-mint","44.9944.99",NULL,NULL,"Shoes"
NULL,"6540114296956",,"Makenzie Short Sleeve Pant Set - Chartreuse","makenzie-short-sleeve-pant-set-chartreuse","39.9939.99",NULL,NULL,"Matching Sets"
NULL,"6540124127356",,"Espresso Lace Mini Dress - Brown","espresso-lace-mini-dress-brown","29.9929.99",NULL,NULL,"Dresses"
NULL,"6540164530300",,"Days Off Fleece Sweatpants - Navy","days-off-fleece-sweatpants-navy","19.9919.99",NULL,NULL,"Lounge"
NULL,"6540181569660",,"For The Better Stretch Denim Shorts - Peach","for-the-better-stretch-denim-shorts-peach","7.007.00",NULL,NULL,"Jean Shorts"
NULL,"6540197101692",,"Hidden in Plain Sight  Camo Jumpsuit - Green/combo","hidden-in-plain-sight-camo-jumpsuit-green-combo","24.9924.99",NULL,NULL,"Jumpsuits"
NULL,"6540212764796",,"Making Headlines Jumpsuit  - Black","making-headlines-jumpsuit-black","54.9954.99",NULL,NULL,"Jumpsuits"
NULL,"6540241797244",,"Don't Stop Me Ripstop Cargo Pant - Black","dont-stop-me-ripstop-cargo-pant-black","31.9931.99",NULL,NULL,"Pants"
NULL,"6540253692028",,"City Sunsets Lounge Pant - Pink/combo","city-sunsets-lounge-pant-pink-combo","20.9920.99",NULL,NULL,"Lounge"
NULL,"6540253855868",,"Fair Game Lounge Wide Leg Pant - Black","fair-game-lounge-wide-leg-pant-black","19.9919.99",NULL,NULL,"Lounge"
NULL,"6540272435324",,"Gimme What I Want One Shoulder Top - Ivory","gimme-what-i-want-one-shoulder-top-ivory","17.9917.99",NULL,NULL,"Knit Tops"
NULL,"6540279578748",,"Moto Madness Denim Jacket - Acid Wash Grey","moto-madness-denim-jacket-acid-wash-grey","23.9923.99",NULL,NULL,"Denim Jackets"
NULL,"6540287574140",,"Shaila Snatched Pant Set - Black","shaila-snatched-pant-set-black","44.9944.99",NULL,NULL,"Matching Sets"
NULL,"6540291866748",,"Put The Time In Lounge Short - Heather Grey","put-the-time-in-lounge-short-heather-grey","13.9913.99",NULL,NULL,"Lounge"
NULL,"6540292292732",,"Malina Lounge Short - Charcoal","malina-lounge-short-charcoal","9.999.99",NULL,NULL,"Lounge"
NULL,"6540298453116",,"Don't Get Twisted Ribbed Legging Set - Charcoal","dont-get-twisted-ribbed-legging-set-charcoal","39.9939.99",NULL,NULL,"Matching Sets"
NULL,"6540321226876",,"Got Your Attention Bodysuit - Black","got-your-attention-bodysuit-black","17.9917.99",NULL,NULL,"Bodysuits"
NULL,"6540348293244",,"Miley Ribbed Legging Set - Plum","miley-ribbed-legging-set-plum","39.9939.99",NULL,NULL,"Matching Sets"
NULL,"6540353142908",,"Fallin For You Coated Cargo Short - Black","fallin-for-you-coated-cargo-short-black","19.9919.99",NULL,NULL,"Shorts"
NULL,"6540357206140",,"Kyle Tee - Black Wash","kyle-boxy-tee-black-wash","23.9923.99",NULL,NULL,"Mens Tees & Tanks"
NULL,"6540366413948",,"Devyn Double Layered Bodysuit - Black","devyn-double-layered-bodysuit-black","8.008.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6540366446716",,"Samara Double Layered Bodysuit - Black","samara-double-layered-bodysuit-black","8.008.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6540367659132",,"Opposites Attract Ribbed Flare Pant - Charcoal","opposites-attract-ribbed-flare-pant-charcoal","12.0012.00",NULL,NULL,"Pants"
NULL,"6540369920124",,"Tania Linen Romper - Olive","tania-linen-romper-olive","49.9949.99",NULL,NULL,"Rompers"
NULL,"6540375916668",,"Running Errands Ribbed Bodysuit - Charcoal","running-errands-ribbed-bodysuit-charcoal","13.9913.99",NULL,NULL,"Bodysuits"
NULL,"6540378210428",,"No Complaints Here Stretch Denim Shorts - Green","no-complaints-here-stretch-denim-shorts-green","14.9914.99",NULL,NULL,"Jean Shorts"
NULL,"6540379521148",,"Coming Together Stretch Denim Bermuda Shorts - Light Wash","coming-together-stretch-denim-bermuda-shorts-light-wash","17.4917.49",NULL,NULL,"Jean Shorts"
NULL,"6540381519996",,"Saint Sweatpant Set - Charcoal","saint-sweatpant-set-charcoal","44.9944.99",NULL,NULL,"Matching Sets"
NULL,"6540397084796",,"Cassidie Denim Mini Skirt - Medium Wash","cassidie-denim-mini-skirt-medium-wash","19.9919.99",NULL,NULL,"Skirts"
NULL,"6540412256380",,"Ed Hardy Free Bird Pant - Blue","ed-hardy-free-bird-pant-blue","31.9931.99",NULL,NULL,"Screens Tops and Bottoms"
NULL,"6540420120700",,"Evelyn Zip Up 1 Piece Swimsuit - Lime","evelyn-zip-up-1-piece-swimsuit-lime","20.9920.99",NULL,NULL,"Swimwear"
NULL,"6540421890172",,"Too Late Denim Wrap Skort - Medium Wash","too-late-denim-wrap-skort-medium-wash","20.9920.99",NULL,NULL,"Skirts"
NULL,"6540428574844",,"Amber Snatched Flare Jumpsuit - Cream","amber-snatched-flare-jumpsuit-cream","39.9939.99",NULL,NULL,"Jumpsuits"
NULL,"6540429983868",,"Losing Control Mesh Bodysuit - Red/combo","losing-control-mesh-bodysuit-red-combo","15.9915.99",NULL,NULL,"Bodysuits"
NULL,"6540438569084",,"Most Slept On Short Sleeve Tee - Black","most-slept-on-short-sleeve-tee-black","13.9913.99",NULL,NULL,"Mens Graphic Tees"
NULL,"6540445352060",,"As The Sun Sets 2 Piece Bikini - Pink/combo","as-the-sun-sets-2-piece-bikini-pink-combo","20.9920.99",NULL,NULL,"Swimwear"
NULL,"6540459901052",,"Lizzie Ribbed Midi Dress - Pink","lizzie-ribbed-midi-dress-pink","10.0010.00",NULL,NULL,"Dresses"
NULL,"6540467929212",,"Serena Scoop Neck Double Layered Bodysuit - White","serena-scoop-neck-double-layered-bodysuit-white","8.008.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6540484640892",,"Certified Hottie Heeled Sandals - Nude","certified-hottie-heeled-sandals-nude","29.9929.99",NULL,NULL,"Shoes"
NULL,"6540515213436",,"Clara Crew Neck Tee - Black","clara-crew-neck-tee-black","6.006.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6540516065404",,"Clara Crew Neck Tee - Hot Pink","clara-crew-neck-tee-hot-pink","6.006.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6540520554620",,"Selena One Shoulder Crop Top - Navy","selena-one-shoulder-crop-top-navy","4.994.99",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6540527370364",,"Essential Bandeau - Navy","essential-bandeau-navy","6.006.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6540536250492",,"Michaela Chain 2 Piece Bikini - Ivory","michaela-chain-2-piece-bikini-ivory","24.4924.49",NULL,NULL,"Swimwear"
NULL,"6540543623292",,"No Distractions Bodysuit - White","no-distractions-bodysuit-white","13.9913.99",NULL,NULL,"Bodysuits"
NULL,"6540554076284",,"Turning Heads Pinstripe Trouser - Navy","turning-heads-pinstripe-trouser-navy","17.4917.49",NULL,NULL,"Pants"
NULL,"6540557090940",,"Highly Motivated Stretch Bootcut Jeans - Tan","highly-motivated-stretch-bootcut-jeans-tan","20.9920.99",NULL,NULL,"Jeans"
NULL,"6540561940604",,"Jennie Tinted Denim Cargo Skort - Vintage Wash","jennie-tinted-denim-cargo-skort-vintage-wash","20.9920.99",NULL,NULL,"Skirts"
NULL,"6540578881660",,"Brynn Snatched Romper - Navy","brynn-snatched-romper-navy","24.9924.99",NULL,NULL,"Rompers"
NULL,"6540591431804",,"Leyla Bandage Jumpsuit - Red","leyla-bandage-jumpsuit-red","49.9949.99",NULL,NULL,"Jumpsuits"
NULL,"6540599525500",,"Meet Me Halfway Satin Shirt - Taupe/combo","meet-me-halfway-satin-shirt-taupe-combo","19.9919.99",NULL,NULL,"Shirts & Blouses"
NULL,"6540602278012",,"Between The Lines Lounge Pant - Grey","between-the-lines-lounge-pant-grey","14.9914.99",NULL,NULL,"Lounge"
NULL,"6540652773500",,"Ava V-Neck Tee - Black","ava-v-neck-tee-black","6.006.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6540653494396",,"Chloe Crew Neck Tank Top - White","chloe-crew-neck-tank-top-white","8.008.00",NULL,NULL,"Basic Tops & Bodysuits"
NULL,"6540656017532",,"Barely There Micro Shine Longline Bralette - Black","barely-there-micro-shine-longline-bralette-black","7.997.99",NULL,NULL,"Lingerie & Sleepwear"
NULL,"6540659458172",,"Calm N Cozy 3 Piece Pant Set - Oatmeal","calm-n-cozy-3-piece-pant-set-oatmeal","39.9939.99",NULL,NULL,"Matching Sets"
NULL,"6540693995644",,"Beary Cute Sherpa Slippers - Cream","beary-cute-sherpa-slippers-cream","11.0011.00",NULL,NULL,"Shoes"
NULL,"6540710510716",,"Business Plan Cropped Blazer - Black","business-plan-cropped-blazer-black","20.9920.99",NULL,NULL,"Jackets & Coats"
NULL,"6540710772860",,"Put The Work In Oversized Blazer - Black","put-the-work-in-oversized-blazer-black","31.4931.49",NULL,NULL,"Jackets & Coats"
NULL,"6540717621372",,"Maui Tank Shirt Bikini Top - Olive","maui-tank-shirt-bikini-top-olive","10.0010.00",NULL,NULL,"Swimwear"
NULL,"6540717785212",,"Maui Mix And Match Triangle Bikini Top - Chocolate","maui-mix-and-match-triangle-bikini-top-chocolate","10.0010.00",NULL,NULL,"Swimwear"
NULL,"6540724764796",,"Aubriella 3 Piece Bikini Set - Black/White","aubriella-3-piece-bikini-set-black-white","24.4924.49",NULL,NULL,"Swimwear"
NULL,"6540738461820",,"Stay Sporty Washed Wide Leg Pant - Taupe/combo","stay-sporty-washed-wide-leg-pant-taupe-combo","29.9929.99",NULL,NULL,"Screens Tops and Bottoms"
NULL,"6540744622204",,"Just My Style Denim Shorts - Light Wash","just-my-style-denim-shorts-light-wash","3.003.00",NULL,NULL,"Jean Shorts"
NULL,"6540748619900",,"Sultry Moments Lace Cami Set - Black","sultry-moments-lace-cami-set-black","15.9915.99",NULL,NULL,"Lingerie & Sleepwear"
NULL,"6540765495420",,"Getting The Word Out Straight Leg Jeans - Black Wash","getting-the-word-out-straight-leg-jeans-black-wash","18.9918.99",NULL,NULL,"Jeans"
NULL,"6540767133820",,"In High Demand Denim Moto Jacket - Light Wash","in-high-demand-denim-moto-jacket-light-wash","27.0027.00",NULL,NULL,"Denim Jackets"
NULL,"6540767789180",,"The Truth Is Denim Cargo Shacket - Medium Wash","the-truth-is-denim-cargo-shacket-medium-wash","35.9935.99",NULL,NULL,"Denim Jackets"
NULL,"6540770279548",,"Cutest Of All Bow Tights - Black","cutest-of-all-bow-tights-black","15.9915.99",NULL,NULL,"Lingerie & Sleepwear"
NULL,"6540783845500",,"Shoot Your Shot Camo Cargo Pant - Olive","shoot-your-shot-camo-cargo-pant-olive","34.9934.99",NULL,NULL,"Pants"
NULL,"6540787482748",,"Press Pause Ripped Stretch Flare Jeans - Dark Wash","press-pause-ripped-stretch-flare-jeans-dark-wash","14.9914.99",NULL,NULL,"Jeans"
NULL,"6540790399100",,"Tatiana Denim Halter Top - Medium Wash","tatiana-denim-halter-top-medium-wash","23.9923.99",NULL,NULL,"Shirts & Blouses"
NULL,"6540797116540",,"Amelia Ruched Mini Dress - Black","amelia-ruched-mini-dress-black","24.9924.99",NULL,NULL,"Dresses"
NULL,"6540799279228",,"Top Of The Line Stretch Skinny Jeans - Medium Wash","top-of-the-line-stretch-skinny-jeans-medium-wash","15.0015.00",NULL,NULL,"Jeans"
NULL,"6540816121980",,"Night Out Washed Faux Leather Top - Black","night-out-washed-faux-leather-top-black","19.9919.99",NULL,NULL,"Shirts & Blouses"
NULL,"6540855574652",,"Not Playing Sneakers - Black","not-playing-sneakers-black","39.9939.99",NULL,NULL,"Shoes"
NULL,"6540865601660",,"Ed Hardy Rose And Sword Zip Front Hoodie - Heather Grey","ed-hardy-rose-and-sword-zip-front-hoodie-heather-grey","49.9949.99",NULL,NULL,"Screens Tops and Bottoms"
NULL,"6540865732732",,"Ed Hardy Rose And Sword Sweatpant - Heather Grey","ed-hardy-rose-and-sword-sweatpant-heather-grey","39.9939.99",NULL,NULL,"Screens Tops and Bottoms"
NULL,"6540879822972",,"Kariss Cargo Micro Mini Skort - Black","kariss-cargo-micro-mini-skort-black","20.9920.99",NULL,NULL,"Skirts"
NULL,"6540895846524",,"Ed Hardy Blue Skies Pant Set V2 -Dusty Blue","ed-hardy-blue-skies-pant-set-dusty-blue","89.9989.99",NULL,NULL,"Matching Sets"
NULL,"6540899811452",,"Mia Ribbed Seamless Biker Short - Black","mia-ribbed-seamless-biker-short-black","6.996.99",NULL,NULL,"Shorts"
NULL,"6540899975292",,"Mia Ribbed Seamless Biker Short - Brown","mia-ribbed-seamless-biker-short-brown","6.996.99",NULL,NULL,"Shorts"
NULL,"6540910723196",,"At A Glance Crossover Denim Shorts - Dark Wash","at-a-glance-crossover-denim-shorts-dark-wash","12.9912.99",NULL,NULL,"Jean Shorts"
NULL,"6540925862012",,"Julianne Off Shoulder Bodysuit - Black","julianne-off-shoulder-bodysuit-black","13.9913.99",NULL,NULL,"Bodysuits"
NULL,"6540926746748",,"Julianne Off Shoulder Bodysuit - Sage","julianne-off-shoulder-bodysuit-sage","13.9913.99",NULL,NULL,"Bodysuits"
NULL,"6540928712828",,"The OG Tinted Denim Micro Mini Skirt - Vintage Wash","the-og-tinted-denim-micro-mini-skirt-vintage-wash","19.9919.99",NULL,NULL,"Skirts"
NULL,"6540954828924",,"Fair Game Lounge Wide Leg Pant - Heather Grey","fair-game-lounge-wide-leg-pant-heather-grey","14.9914.99",NULL,NULL,"Lounge"
NULL,"6541001359484",,"Crushin On You Ribbed Top - Black","crushin-on-you-ribbed-top-black","8.998.99",NULL,NULL,"Knit Tops"
NULL,"6541018071164",,"The Moment Backless Bodysuit - Ivory","the-moment-backless-bodysuit-ivory","13.9913.99",NULL,NULL,"Bodysuits"
NULL,"6541029539964",,"Taking Chances Reflective Lounge Pant - Black","taking-chances-reflective-lounge-pant-black","14.9914.99",NULL,NULL,"Lounge"
NULL,"6541058539644",,"Pretty Problem Bandage Jumpsuit  - Black","pretty-problem-bandage-jumpsuit-black","49.9949.99",NULL,NULL,"Jumpsuits"
NULL,"6541058801788",,"Kamari Off Shoulder Top - Black","kamari-off-shoulder-top-black","14.9914.99",NULL,NULL,"Knit Tops"
NULL,"6541062340732",,"Going Places Fringe Maxi Skirt - Chocolate","going-places-fringe-maxi-skirt-chocolate","14.9914.99",NULL,NULL,"Skirts"
NULL,"6541064831100",,"A Classic Favorite Bermuda Short - Grey","a-classic-favorite-bermuda-short-grey","23.9923.99",NULL,NULL,"Shorts"
NULL,"6541098745980",,"Attention On Me Corset Top - Black","attention-on-me-corset-top-black","16.9916.99",NULL,NULL,"Knit Tops"
NULL,"6541099073660",,"Just A Sip Capri Legging - Black","just-a-sip-capri-legging-black","8.998.99",NULL,NULL,"Leggings"
NULL,"6541110607996",,"Blind Date One Shoulder Top - Red","blind-date-one-shoulder-top-red","14.9914.99",NULL,NULL,"Knit Tops"
NULL,"6541117259900",,"Mae Leopard Jumpsuit  - Brown/combo","mae-leopard-jumpsuit-brown-combo","29.9929.99",NULL,NULL,"Jumpsuits"
NULL,"6541124239484",,"Monaco Capri Legging - Black","monaco-capri-legging-black","8.998.99",NULL,NULL,"Leggings"
NULL,"6541181616252",,"Joscelyn Mesh Bodysuit - Multi Color","joscelyn-mesh-bodysuit-multi-color","15.9915.99",NULL,NULL,"Bodysuits"
NULL,"6541181878396",,"Keep Making Moves Romper - Ivory","keep-making-moves-romper-ivory","24.9924.99",NULL,NULL,"Rompers"
NULL,"6541181911164",,"Let's Runaway Romper - Raspberry","lets-runaway-romper-raspberry","34.9934.99",NULL,NULL,"Rompers"
NULL,"6541194920060",,"Presley Pixelated  Jacquard Denim Jacket - Dark Wash","presley-pixelated-jacquard-denim-jacket-dark-wash","21.9921.99",NULL,NULL,"Denim Jackets"
NULL,"6541224738940",,"Motley Crue Washed Tank Top - Black","motley-crue-washed-tank-top-black","11.9911.99",NULL,NULL,"Screens Tops and Bottoms"
NULL,"6541230768252",,"Brunch On The Mind Mini Dress - White","brunch-on-the-mind-mini-dress-white","49.9949.99",NULL,NULL,"Dresses"
NULL,"6541248495740",,"Weekend Vibes Short Set - Red","weekend-vibes-short-set-red","18.0018.00",NULL,NULL,"Matching Sets"
NULL,"6541248528508",,"Weekend Vibes Short Set - Royal","weekend-vibes-short-set-royal","18.0018.00",NULL,NULL,"Matching Sets"
NULL,"6541263667324",,"Had You Fooled Tree Camo Pant - Grey/combo","had-you-fooled-tree-camo-pant-grey-combo","39.9939.99",NULL,NULL,"Pants"
NULL,"6541266780284",,"Mermaid Siren Body Jewel Set - Clear","mermaid-siren-body-jewel-set-clear","13.9913.99",NULL,NULL,"Womens Costumes"
NULL,"6541266878588",,"She Was A Fairy Wings - Multi Color","she-was-a-fairy-wings-multi-color","20.9920.99",NULL,NULL,"Womens Costumes"
NULL,"6541289226364",,"Better Than Ever Acid Wash Denim Shorts - Light Wash","better-than-ever-acid-wash-denim-shorts-light-wash","7.497.49",NULL,NULL,"Jean Shorts"
NULL,"6541367148668",,"Bitch I'm A Pisces Fitted Tee - White","bitch-im-an-pisces-fitted-tee-white","11.9911.99",NULL,NULL,"Screens Tops and Bottoms"
NULL,"6541387694204",,"Weekend Getaway Cardigan - Red","weekend-getaway-cardigan-red","16.9916.99",NULL,NULL,"Sweaters"
NULL,"6541394182268",,"Boo Thang Lace Up Denim Jacket - Grey","boo-thang-lace-up-denim-jacket-grey","31.4931.49",NULL,NULL,"Jackets & Coats"
NULL,"6541407584380",,"Iconic Capri Uniform Pant - Khaki","iconic-capri-uniform-pant-khaki","13.9913.99",NULL,NULL,"Pants"
NULL,"6541419937916",,"Zoey Dance Bodysuit - Blue","zoey-dance-bodysuit-blue","10.4910.49",NULL,NULL,"Festival"
NULL,"6541432488060",,"Trixie Seamless 3 Piece Dancer Bodystocking Set - Royal","trixie-seamless-2-piece-dancer-bodystocking-set-royal","13.9913.99",NULL,NULL,"Festival"
NULL,"6541435240572",,"Juicy And Sweet Cherry Cardigan - Ivory/combo","juicy-and-sweet-cherry-cardigan-ivory-combo","29.9929.99",NULL,NULL,"Sweaters"
NULL,"6541442678908",,"Standing Out Crochet Cardigan - Multi Color","standing-out-crochet-cardigan-multi-color","26.9926.99",NULL,NULL,"Sweaters"
NULL,"6541445398652",,"Lea Ruched Maxi Dress - Brown/combo","lea-ruched-maxi-dress-brown-combo","44.9944.99",NULL,NULL,"Dresses"
NULL,"6541460570236",,"Heidi Wide Leg Trouser Pant - White","heidi-wide-leg-trouser-pant-white","21.4921.49",NULL,NULL,"Pants"
NULL,"6541482852476",,"Elyna Slingback Pumps - Red","elyna-slingback-pumps-red","34.9934.99",NULL,NULL,"Shoes"
NULL,"6541483704444",,"She's Fabulous Fur Trim Faux Suede Skirt Set - Taupe/combo","shes-fabulous-fur-trim-faux-suede-skirt-set-taupe-combo","59.9959.99",NULL,NULL,"Matching Sets"
NULL,"6541499138172",,"Estelle Rhinestone Festival Bodychain Top - Silver","estelle-rhinestone-festival-bodychain-top-silver","14.9914.99",NULL,NULL,"Festival"
NULL,"6541504839804",,"Sweet Date Double Lined Mini Dress - Pink","sweet-date-double-lined-mini-dress-pink","10.0010.00",NULL,NULL,"Dresses"
NULL,"6541516341372",,"Sweetest Love Bow Sweater - Ivory/combo","sweetest-love-bow-sweater-ivory-combo","21.9921.99",NULL,NULL,"Sweaters"
NULL,"6541516570748",,"Fall Semester Sweater - Ivory/combo","fall-semester-sweater-ivory-combo","23.9923.99",NULL,NULL,"Sweaters"
NULL,"6541529907324",,"All At Once Capri Legging - Yellow/combo","all-at-once-capri-legging-yellow-combo","12.4912.49",NULL,NULL,"Leggings"
NULL,"6541529972860",,"In My Presence Faux Leather Capri Legging - Black","in-my-presence-faux-leather-capri-legging-black","8.998.99",NULL,NULL,"Leggings"
NULL,"6541538263164",,"Honor Roll Cable Knit Sweater Vest - Ivory","honor-roll-cable-knit-sweater-vest-ivory","14.9914.99",NULL,NULL,"Sweaters"
NULL,"6541562413180",,"Sneak A Peak Lace Capri Legging - Black","sneak-a-peak-lace-capri-legging-black","7.997.99",NULL,NULL,"Leggings"
NULL,"6541573095548",,"Sonic Zoom Denim Mini Dress - Black/combo","sonic-zoom-denim-mini-dress-black-combo","69.9969.99",NULL,NULL,"Dresses"
NULL,"6541573193852",,"Speed It Up Faux Leather Midi Dress - Olive","speed-it-up-faux-leather-midi-dress-olive","59.9959.99",NULL,NULL,"Dresses"
NULL,"6541587120252",,"Stars And Stripes American Flag Sweater - Ivory/combo","stars-and-stripes-american-flag-sweater-ivory-combo","12.9912.99",NULL,NULL,"Sweaters"
NULL,"6541601767548",,"Ari Butterfly Rhinestone Heels - Gold","ari-butterfly-rhinestone-heels-gold","35.9935.99",NULL,NULL,"Shoes"
NULL,"6541647773820",,"Malibu Off Shoulder Sweatshirt - Navy","malibu-off-shoulder-sweatshirt-navy","17.9917.99",NULL,NULL,"Screens Tops and Bottoms"
NULL,"6541652689020",,"USA Blessed Crew Neck Sweatshirt - Heather Grey","usa-blessed-crew-neck-sweatshirt-heather-grey","22.9922.99",NULL,NULL,"Screens Tops and Bottoms"
NULL,"6541712785532",,"Tinashe Track Pant - Black","tinashe-tracksuit-pant-black","20.9920.99",NULL,NULL,"Pants"
NULL,"6541742932092",,"Kennedy Short Sleeve Drop Waist Mini Dress - Black","kennedy-short-sleeve-drop-waist-mini-dress-black","39.9939.99",NULL,NULL,"Dresses"
NULL,"8040167240",,"Kelly Denim Jacket - Dark","kelly-denim-jacket-dark","27.9927.99",NULL,NULL,"Jackets & Coats"
NULL,"8427817873",,"Almost Every Day Leggings - Black","almost-every-day-leggings-black","9.009.00",NULL,NULL,"Leggings"
NULL,"90177732625",,"Kalley Cargo Pants - Black","kalley-cargo-pants-black","23.9923.99",NULL,NULL,"Pants"
NULL,"91870789649",,"Tyson Jogger - Black","tyson-jogger-black","18.0018.00",NULL,NULL,"Mens Pants"
NULL,"92058222609",,"Essential Crew Tee - White","essential-crew-tee-white","7.007.00",NULL,NULL,"Mens Tees & Tanks"
NULL,"92058288145",,"Essential Crew Tee - Black","essential-crew-tee-black","7.007.00",NULL,NULL,"Mens Tees & Tanks"
NULL,"92227829777",,"Anything But Square Tank - White","anything-but-square-tank-white","6.006.00",NULL,NULL,"Knit Tops"
NULL,"92931686417",,"Tyson Sweatshort - Black","tyson-sweat-shorts-black","16.0016.00",NULL,NULL,"Mens Shorts"
NULL,"94966349841",,"Natalee Biker Shorts - Grey","natalee-biker-shorts-grey","6.006.00",NULL,NULL,"Shorts"
NULL,"94977949713",,"Tara Turtle Neck Sweater - Black","tara-turtle-neck-sweater-black","15.9915.99",NULL,NULL,"Sweaters"
NULL,"95067701265",,"Latest And Greatest French Terry Jogger - Black","latest-and-greatest-french-terry-jogger-black","12.0012.00",NULL,NULL,"Pants"
NULL,"95067766801",,"Latest And Greatest French Terry Jogger - Heather Grey","latest-and-greatest-french-terry-jogger-heather-grey","12.0012.00",NULL,NULL,"Pants"
NULL,"95068192785",,"Latest And Greatest French Terry Jogger - Navy","latest-and-greatest-french-terry-jogger-navy","12.0012.00",NULL,NULL,"Pants"
NULL,"95069634577",,"Latest And Greatest French Terry Zip Hoodie - Navy","latest-and-greatest-french-terry-zip-hoodie-navy","12.0012.00",NULL,NULL,"Knit Tops"
NULL,"95082348561",,"His Name Was Tustin Denim Jacket - Medium Wash","his-name-was-tustin-denim-jacket-medium-wash","22.9922.99",NULL,NULL,"Jackets & Coats"
NULL,"9667928273",,"Closer Than Close Invisible Bra - Nude","closer-than-close-invisible-bra-nude","11.9911.99",NULL,NULL,"Lingerie & Sleepwear"
NULL,"9893451793",,"Olive Oil II Skirt - Black","olive-oil-ii-skirt-black","13.9913.99",NULL,NULL,"Skirts"
NULL,"9903046289",,"Cora Super Cropped Denim Jacket - Medium Wash","cora-super-cropped-denim-jacket-medium-wash","20.0020.00",NULL,NULL,"Jackets & Coats"
